Order_ID,Customer_ID,Customer_Name,Gender,Age,City,Restaurant_ID,Restaurant_Name,Cuisine,Restaurant_Rating,Delivery_Partner,Vehicle_Type,Payment_Mode,Order_Date,Order_Time,Delivery_Time_Minutes,Distance_km,Order_Value,Discount,Delivery_Fee,Final_Amount,Order_Status,Customer_Rating,Weather,Festival
558,1155,Customer_158,Male,49,Mumbai,6,Tandoori Treat,Chinese,4.5,Partner_30,Scooter,Cash,04-04-2025,00:33:00,37,5.9,1381,0,43,1424,Delivered,5,Rainy,Yes
559,1084,Customer_278,Female,42,Mumbai,4,Biryani House,Biryani,3.9,Partner_43,Cycle,Net Banking,22-05-2025,20:18:00,42,9.9,1077,50,31,1058,Delivered,1,Sunny,Yes
560,1255,Customer_279,Male,58,Delhi,6,Tandoori Treat,Chinese,4.2,Partner_38,Bike,Net Banking,16-04-2025,03:32:00,33,12.9,233,150,79,162,Delivered,4,Cloudy,No
561,1203,Customer_4,Female,32,Delhi,2,Pizza Point,Italian,4.3,Partner_18,Cycle,Debit Card,29-04-2025,14:05:00,34,12.7,1161,0,42,1203,Delivered,4,Cloudy,Yes
562,1266,Customer_163,Female,28,Delhi,4,Biryani House,Biryani,4.9,Partner_28,Bike,Wallet,09-02-2025,12:46:00,40,3.7,266,0,21,287,Delivered,1,Cloudy,No
563,1082,Customer_224,Male,24,Mumbai,6,Tandoori Treat,Chinese,4.6,Partner_9,Cycle,UPI,23-03-2025,17:39:00,55,9.1,999,20,45,1024,Delivered,3,Cloudy,Yes
564,1079,Customer_15,Male,54,Bengaluru,2,Pizza Point,Italian,4.1,Partner_48,Cycle,Credit Card,22-04-2025,00:23:00,44,9.9,390,0,21,411,Delivered,2,Sunny,Yes
565,1027,Customer_141,Male,27,Bengaluru,2,Pizza Point,Italian,4.4,Partner_41,Cycle,UPI,07-04-2025,08:53:00,22,7.4,1296,20,66,1342,Delivered,1,Sunny,No
566,1201,Customer_52,Female,19,Bengaluru,2,Pizza Point,Italian,4.1,Partner_32,Cycle,UPI,03-04-2025,07:05:00,28,10.6,390,0,51,441,Delivered,3,Cloudy,No
567,1291,Customer_17,Male,39,Mumbai,2,Pizza Point,Italian,5,Partner_31,Cycle,Wallet,15-02-2025,22:30:00,49,1.1,811,0,77,888,Delivered,3,Sunny,Yes
568,1111,Customer_187,Male,31,Pune,1,Spice Hub,North Indian,3.5,Partner_9,Bike,UPI,12-05-2025,05:12:00,59,14.2,1297,0,53,1350,Delivered,4,Sunny,Yes
569,1263,Customer_205,Male,34,Bengaluru,6,Tandoori Treat,Chinese,3.8,Partner_44,Cycle,Debit Card,07-05-2025,14:53:00,40,2.4,1329,50,49,1328,Delivered,5,Rainy,Yes
570,1140,Customer_164,Male,56,Mumbai,6,Tandoori Treat,Chinese,4.1,Partner_13,Cycle,Debit Card,25-04-2025,14:27:00,38,13.6,1199,100,76,1175,Delivered,4,Sunny,Yes
571,1272,Customer_181,Female,19,Pune,3,Burger Town,Fast Food,3.7,Partner_21,Scooter,Credit Card,04-06-2025,22:01:00,37,4.4,1401,100,38,1339,Delivered,3,Rainy,Yes
572,1110,Customer_239,Female,32,Bengaluru,1,Spice Hub,North Indian,4.3,Partner_25,Scooter,Wallet,03-01-2025,11:13:00,28,8.4,219,50,64,233,Delivered,3,Cloudy,Yes
573,1101,Customer_26,Female,49,Pune,6,Tandoori Treat,Chinese,3.6,Partner_18,Scooter,UPI,23-03-2025,06:45:00,22,7.3,1063,100,40,1003,Delivered,5,Rainy,Yes
574,1237,Customer_146,Male,43,Pune,1,Spice Hub,North Indian,3.6,Partner_35,Cycle,UPI,28-05-2025,00:09:00,36,10,783,0,61,844,Delivered,1,Rainy,No
575,1253,Customer_25,Female,37,Bengaluru,3,Burger Town,Fast Food,4.5,Partner_30,Scooter,Net Banking,23-05-2025,10:41:00,22,12.8,908,100,25,833,Cancelled,1,Sunny,Yes
576,1116,Customer_88,Male,30,Delhi,1,Spice Hub,North Indian,4.6,Partner_24,Cycle,UPI,26-06-2025,14:52:00,59,13.2,484,0,40,524,Delivered,1,Sunny,Yes
577,1139,Customer_88,Male,55,Bengaluru,1,Spice Hub,North Indian,4.2,Partner_9,Scooter,Credit Card,06-06-2025,12:57:00,52,13.4,740,50,64,754,Cancelled,4,Cloudy,No
578,1251,Customer_144,Female,48,Chandigarh,1,Spice Hub,North Indian,3.8,Partner_17,Scooter,Net Banking,28-05-2025,16:18:00,20,5.9,1268,150,35,1153,Delivered,2,Cloudy,Yes
579,1111,Customer_240,Female,30,Chandigarh,1,Spice Hub,North Indian,4.2,Partner_22,Bike,Wallet,24-02-2025,00:26:00,48,8.2,353,100,23,276,Delivered,3,Cloudy,No
580,1187,Customer_198,Female,57,Chandigarh,2,Pizza Point,Italian,4.3,Partner_50,Scooter,Credit Card,03-02-2025,07:28:00,19,4.9,1233,0,78,1311,Delivered,3,Cloudy,Yes
581,1096,Customer_137,Male,48,Mumbai,4,Biryani House,Biryani,4.5,Partner_29,Scooter,Debit Card,05-01-2025,15:43:00,22,14,419,0,35,454,Delivered,4,Sunny,Yes
582,1140,Customer_190,Male,21,Hyderabad,5,Green Bowl,Healthy,4.5,Partner_47,Scooter,Credit Card,14-01-2025,15:03:00,33,3.7,1082,150,41,973,Delivered,3,Cloudy,No
583,1113,Customer_59,Male,20,Pune,4,Biryani House,Biryani,4.4,Partner_16,Bike,Wallet,05-03-2025,03:47:00,21,4.9,423,0,61,484,Delivered,4,Rainy,No
584,1178,Customer_148,Female,18,Delhi,2,Pizza Point,Italian,3.6,Partner_33,Cycle,Wallet,13-02-2025,06:56:00,45,11.3,749,100,33,682,Delivered,2,Sunny,No
585,1007,Customer_243,Female,39,Chandigarh,1,Spice Hub,North Indian,3.5,Partner_17,Bike,Credit Card,27-04-2025,04:50:00,58,11.6,541,20,41,562,Delivered,3,Rainy,Yes
586,1149,Customer_117,Male,27,Hyderabad,2,Pizza Point,Italian,4.7,Partner_7,Scooter,Net Banking,05-01-2025,19:21:00,36,7.3,1167,0,22,1189,Delivered,5,Rainy,No
587,1171,Customer_266,Female,25,Bengaluru,3,Burger Town,Fast Food,3.9,Partner_34,Cycle,Net Banking,01-04-2025,10:16:00,16,3.1,1139,0,72,1211,Delivered,2,Cloudy,Yes
588,1185,Customer_106,Male,30,Bengaluru,4,Biryani House,Biryani,4.9,Partner_25,Cycle,UPI,28-06-2025,14:42:00,32,13.3,263,20,56,299,Delivered,4,Cloudy,Yes
589,1142,Customer_159,Male,20,Bengaluru,6,Tandoori Treat,Chinese,4.4,Partner_45,Scooter,Wallet,31-05-2025,14:14:00,22,7.1,914,50,45,909,Delivered,3,Rainy,Yes
590,1149,Customer_286,Male,37,Delhi,4,Biryani House,Biryani,4.2,Partner_5,Scooter,UPI,08-02-2025,17:51:00,44,1.6,501,100,63,464,Delivered,5,Sunny,Yes
591,1026,Customer_129,Male,40,Hyderabad,3,Burger Town,Fast Food,4.8,Partner_33,Cycle,Wallet,19-06-2025,00:01:00,24,14.4,210,100,42,152,Delivered,2,Cloudy,Yes
592,1182,Customer_128,Female,45,Hyderabad,5,Green Bowl,Healthy,4.1,Partner_7,Scooter,Debit Card,09-01-2025,16:09:00,53,5.4,365,50,34,349,Delivered,3,Cloudy,Yes
593,1155,Customer_157,Male,37,Chandigarh,2,Pizza Point,Italian,4.3,Partner_41,Scooter,Wallet,22-05-2025,06:48:00,26,6.3,712,20,46,738,Delivered,4,Sunny,Yes
594,1240,Customer_182,Female,47,Pune,4,Biryani House,Biryani,4.1,Partner_27,Scooter,UPI,25-06-2025,12:12:00,50,1.4,841,150,79,770,Delivered,1,Sunny,No
595,1290,Customer_151,Male,43,Mumbai,5,Green Bowl,Healthy,3.7,Partner_43,Bike,Cash,08-06-2025,18:32:00,48,7.4,1248,50,28,1226,Delivered,1,Rainy,Yes
596,1170,Customer_32,Male,55,Bengaluru,5,Green Bowl,Healthy,4.5,Partner_48,Cycle,UPI,04-05-2025,23:34:00,59,3.9,399,50,56,405,Delivered,4,Sunny,Yes
597,1249,Customer_103,Male,22,Chandigarh,6,Tandoori Treat,Chinese,3.5,Partner_39,Bike,Wallet,21-03-2025,00:13:00,21,4.5,516,50,60,526,Delivered,1,Cloudy,No
598,1121,Customer_280,Female,57,Hyderabad,1,Spice Hub,North Indian,4.5,Partner_43,Cycle,UPI,04-05-2025,06:16:00,42,3,449,50,45,444,Delivered,2,Cloudy,Yes
599,1149,Customer_52,Female,41,Mumbai,5,Green Bowl,Healthy,4.5,Partner_26,Scooter,Net Banking,03-05-2025,09:53:00,21,7.5,1319,20,50,1349,Delivered,2,Sunny,No
600,1018,Customer_228,Male,40,Hyderabad,1,Spice Hub,North Indian,4.9,Partner_30,Cycle,Cash,29-05-2025,10:20:00,32,1.1,1355,100,20,1275,Delivered,5,Cloudy,Yes
601,1078,Customer_181,Female,47,Bengaluru,6,Tandoori Treat,Chinese,4.6,Partner_9,Scooter,Net Banking,17-01-2025,05:57:00,34,13.9,1275,100,52,1227,Delivered,4,Rainy,No
602,1270,Customer_133,Male,38,Pune,6,Tandoori Treat,Chinese,4.4,Partner_38,Scooter,Wallet,10-05-2025,22:29:00,54,12.6,569,150,65,484,Delivered,1,Cloudy,Yes
603,1166,Customer_119,Male,24,Mumbai,1,Spice Hub,North Indian,4.8,Partner_12,Cycle,Cash,23-06-2025,16:15:00,41,13.9,417,100,79,396,Delivered,3,Sunny,Yes
604,1090,Customer_165,Male,46,Chandigarh,1,Spice Hub,North Indian,4.1,Partner_41,Cycle,Wallet,11-06-2025,01:00:00,27,3.7,1104,50,58,1112,Delivered,3,Sunny,Yes
605,1299,Customer_13,Male,31,Chandigarh,2,Pizza Point,Italian,3.5,Partner_9,Bike,Debit Card,19-02-2025,02:56:00,41,9,1088,150,71,1009,Delivered,3,Sunny,No
606,1287,Customer_71,Male,46,Mumbai,2,Pizza Point,Italian,4.1,Partner_25,Bike,Wallet,01-04-2025,12:10:00,20,2.8,1368,100,52,1320,Delivered,1,Sunny,No
607,1149,Customer_129,Female,40,Mumbai,1,Spice Hub,North Indian,3.6,Partner_11,Scooter,UPI,06-01-2025,07:38:00,49,9.1,1431,150,41,1322,Delivered,5,Cloudy,No
608,1242,Customer_135,Male,20,Hyderabad,5,Green Bowl,Healthy,4,Partner_17,Bike,Debit Card,29-01-2025,19:53:00,18,3,316,150,64,230,Delivered,3,Cloudy,Yes
609,1019,Customer_178,Male,44,Mumbai,4,Biryani House,Biryani,4.4,Partner_40,Bike,Wallet,06-06-2025,23:59:00,45,14.3,349,150,77,276,Delivered,1,Sunny,Yes
610,1117,Customer_11,Male,19,Hyderabad,5,Green Bowl,Healthy,4.7,Partner_13,Cycle,Wallet,03-05-2025,10:21:00,39,10.5,661,50,47,658,Delivered,5,Rainy,Yes
611,1071,Customer_60,Female,25,Hyderabad,4,Biryani House,Biryani,4.8,Partner_24,Scooter,Credit Card,20-04-2025,18:45:00,36,7.1,456,100,64,420,Delivered,2,Sunny,Yes
612,1030,Customer_40,Male,26,Mumbai,4,Biryani House,Biryani,4.2,Partner_19,Bike,Debit Card,04-01-2025,08:31:00,37,9.4,1298,150,22,1170,Delivered,3,Sunny,No
613,1106,Customer_254,Female,32,Hyderabad,6,Tandoori Treat,Chinese,4.2,Partner_20,Scooter,Wallet,06-03-2025,18:33:00,33,13.2,450,0,24,474,Delivered,3,Rainy,Yes
614,1105,Customer_71,Male,37,Delhi,3,Burger Town,Fast Food,4.6,Partner_14,Bike,Debit Card,13-03-2025,02:40:00,24,1.5,1041,150,51,942,Delivered,4,Cloudy,No
615,1197,Customer_154,Male,21,Delhi,1,Spice Hub,North Indian,3.9,Partner_40,Scooter,Cash,13-03-2025,20:04:00,16,13.1,1221,0,37,1258,Delivered,1,Sunny,Yes
616,1017,Customer_278,Female,19,Hyderabad,2,Pizza Point,Italian,4.9,Partner_49,Scooter,Debit Card,19-06-2025,10:24:00,52,4,1082,150,23,955,Delivered,5,Rainy,No
617,1148,Customer_274,Female,45,Chandigarh,6,Tandoori Treat,Chinese,4.4,Partner_37,Cycle,Debit Card,10-04-2025,23:08:00,25,14.4,316,0,55,371,Delivered,2,Sunny,Yes
618,1173,Customer_293,Female,20,Bengaluru,6,Tandoori Treat,Chinese,4.4,Partner_24,Scooter,Net Banking,19-05-2025,10:05:00,31,12,761,0,35,796,Delivered,5,Sunny,Yes
619,1237,Customer_9,Female,18,Bengaluru,5,Green Bowl,Healthy,4.2,Partner_23,Scooter,Net Banking,15-02-2025,15:08:00,50,4,857,50,74,881,Delivered,1,Rainy,No
620,1254,Customer_66,Male,58,Delhi,4,Biryani House,Biryani,3.8,Partner_40,Cycle,UPI,12-03-2025,08:51:00,29,2.6,568,50,69,587,Delivered,5,Rainy,No
621,1009,Customer_181,Male,56,Delhi,5,Green Bowl,Healthy,3.9,Partner_7,Bike,Wallet,08-03-2025,08:47:00,43,2.6,666,0,80,746,Delivered,2,Rainy,No
622,1013,Customer_168,Female,39,Chandigarh,4,Biryani House,Biryani,5,Partner_42,Scooter,Cash,14-03-2025,04:53:00,33,9.7,346,100,76,322,Delivered,1,Rainy,Yes
623,1261,Customer_298,Female,31,Pune,1,Spice Hub,North Indian,4.1,Partner_38,Bike,Net Banking,22-03-2025,17:26:00,24,6.3,417,150,33,300,Cancelled,1,Sunny,Yes
624,1063,Customer_271,Male,56,Pune,5,Green Bowl,Healthy,4.2,Partner_34,Cycle,Cash,18-04-2025,18:23:00,35,4.8,1376,150,66,1292,Delivered,3,Sunny,No
625,1124,Customer_228,Female,41,Mumbai,3,Burger Town,Fast Food,3.6,Partner_36,Cycle,UPI,30-01-2025,23:39:00,38,10.1,672,100,40,612,Delivered,4,Rainy,Yes
626,1300,Customer_71,Female,36,Pune,2,Pizza Point,Italian,4,Partner_8,Bike,Cash,15-04-2025,23:00:00,41,8.1,1301,20,69,1350,Delivered,4,Cloudy,Yes
627,1284,Customer_241,Male,26,Mumbai,4,Biryani House,Biryani,4.8,Partner_28,Bike,Net Banking,18-04-2025,08:59:00,25,14.9,231,20,27,238,Delivered,5,Rainy,No
628,1173,Customer_173,Male,20,Bengaluru,2,Pizza Point,Italian,3.6,Partner_23,Scooter,Cash,17-03-2025,04:03:00,55,7.3,1023,150,35,908,Delivered,3,Rainy,Yes
629,1190,Customer_233,Female,38,Chandigarh,2,Pizza Point,Italian,4.2,Partner_33,Cycle,Wallet,08-02-2025,00:15:00,32,14.2,1407,150,25,1282,Delivered,3,Rainy,No
630,1147,Customer_166,Female,38,Delhi,5,Green Bowl,Healthy,4.6,Partner_10,Bike,Net Banking,11-05-2025,14:33:00,28,7,1260,150,57,1167,Delivered,5,Rainy,Yes
631,1225,Customer_115,Male,36,Bengaluru,3,Burger Town,Fast Food,4.9,Partner_17,Cycle,UPI,12-03-2025,16:36:00,29,10.3,539,0,38,577,Delivered,2,Cloudy,Yes
632,1251,Customer_14,Female,31,Delhi,5,Green Bowl,Healthy,3.9,Partner_37,Scooter,Net Banking,19-02-2025,00:13:00,43,8.3,281,150,54,185,Delivered,3,Sunny,Yes
633,1060,Customer_182,Male,32,Hyderabad,4,Biryani House,Biryani,4.6,Partner_21,Bike,Wallet,05-02-2025,09:30:00,36,4.9,1210,50,25,1185,Delivered,5,Cloudy,Yes
634,1163,Customer_98,Male,58,Chandigarh,6,Tandoori Treat,Chinese,4.4,Partner_16,Bike,Wallet,26-01-2025,17:47:00,39,13.2,844,0,47,891,Delivered,2,Rainy,No
635,1046,Customer_265,Male,18,Mumbai,4,Biryani House,Biryani,4.2,Partner_32,Cycle,Wallet,03-02-2025,06:46:00,28,10.9,583,100,38,521,Delivered,3,Cloudy,No
636,1093,Customer_154,Male,36,Chandigarh,5,Green Bowl,Healthy,4.5,Partner_32,Cycle,Cash,16-05-2025,22:25:00,53,6,680,50,50,680,Delivered,1,Sunny,Yes
637,1060,Customer_91,Female,38,Bengaluru,4,Biryani House,Biryani,4.5,Partner_23,Cycle,Cash,19-06-2025,14:30:00,60,2.8,1115,50,35,1100,Delivered,4,Cloudy,No
638,1210,Customer_32,Female,34,Chandigarh,2,Pizza Point,Italian,4.5,Partner_27,Scooter,Cash,10-05-2025,07:20:00,42,6.6,259,50,37,246,Delivered,3,Rainy,Yes
639,1294,Customer_86,Male,58,Bengaluru,6,Tandoori Treat,Chinese,3.7,Partner_40,Cycle,Debit Card,15-04-2025,07:33:00,23,9.5,293,50,48,291,Delivered,1,Rainy,Yes
640,1266,Customer_108,Female,52,Chandigarh,3,Burger Town,Fast Food,3.8,Partner_11,Cycle,Cash,17-06-2025,01:40:00,60,4.2,922,150,24,796,Delivered,3,Rainy,No
641,1053,Customer_257,Female,49,Mumbai,5,Green Bowl,Healthy,3.6,Partner_19,Scooter,UPI,06-01-2025,17:58:00,29,9.8,709,0,22,731,Delivered,1,Rainy,Yes
642,1040,Customer_38,Female,19,Hyderabad,6,Tandoori Treat,Chinese,3.5,Partner_35,Cycle,Credit Card,11-03-2025,02:53:00,21,11.3,1020,20,72,1072,Delivered,2,Cloudy,No
643,1104,Customer_52,Female,59,Bengaluru,4,Biryani House,Biryani,4.4,Partner_25,Scooter,Cash,12-03-2025,15:39:00,20,4.1,1249,0,39,1288,Delivered,3,Rainy,No
644,1202,Customer_191,Male,46,Chandigarh,5,Green Bowl,Healthy,3.8,Partner_2,Scooter,Credit Card,05-01-2025,16:57:00,43,6.2,1237,20,44,1261,Delivered,3,Rainy,Yes
645,1128,Customer_43,Male,43,Chandigarh,1,Spice Hub,North Indian,4.4,Partner_31,Cycle,Net Banking,23-02-2025,16:43:00,51,11.6,395,150,30,275,Delivered,4,Rainy,No
646,1290,Customer_209,Male,35,Bengaluru,6,Tandoori Treat,Chinese,4.5,Partner_49,Cycle,Cash,24-03-2025,23:31:00,49,8,891,20,22,893,Cancelled,2,Rainy,No
647,1218,Customer_40,Female,26,Chandigarh,4,Biryani House,Biryani,4.6,Partner_11,Cycle,Net Banking,21-01-2025,03:35:00,22,3.3,1253,150,74,1177,Delivered,1,Sunny,No
648,1215,Customer_205,Male,36,Hyderabad,2,Pizza Point,Italian,3.7,Partner_19,Cycle,Net Banking,05-02-2025,18:40:00,32,8.3,1482,150,51,1383,Delivered,3,Cloudy,Yes
649,1266,Customer_129,Female,47,Mumbai,3,Burger Town,Fast Food,3.8,Partner_22,Cycle,Net Banking,07-06-2025,12:40:00,23,3.3,1271,20,71,1322,Delivered,4,Sunny,No
650,1097,Customer_103,Male,52,Hyderabad,2,Pizza Point,Italian,4.2,Partner_7,Bike,Wallet,02-01-2025,10:38:00,44,9.3,507,100,24,431,Delivered,5,Sunny,No
651,1157,Customer_189,Female,34,Chandigarh,1,Spice Hub,North Indian,4.3,Partner_42,Cycle,Credit Card,20-04-2025,19:56:00,19,9.3,594,50,38,582,Delivered,2,Rainy,Yes
652,1197,Customer_170,Female,57,Bengaluru,5,Green Bowl,Healthy,4.5,Partner_31,Bike,Credit Card,14-05-2025,20:02:00,15,12,409,20,71,460,Cancelled,1,Cloudy,Yes
653,1071,Customer_262,Female,45,Mumbai,2,Pizza Point,Italian,4.5,Partner_21,Scooter,Wallet,20-01-2025,01:46:00,22,4.4,1173,0,40,1213,Delivered,4,Cloudy,No
654,1110,Customer_86,Female,27,Bengaluru,3,Burger Town,Fast Food,4.8,Partner_36,Scooter,Cash,21-01-2025,20:39:00,59,12,1269,50,53,1272,Delivered,5,Rainy,No
655,1218,Customer_110,Male,42,Mumbai,1,Spice Hub,North Indian,4.1,Partner_48,Bike,Credit Card,21-06-2025,11:48:00,43,6.1,948,100,69,917,Delivered,5,Rainy,No
656,1140,Customer_18,Female,59,Delhi,3,Burger Town,Fast Food,4.2,Partner_3,Cycle,Net Banking,04-01-2025,20:42:00,31,4.8,719,150,78,647,Delivered,5,Sunny,No
657,1280,Customer_54,Male,41,Pune,6,Tandoori Treat,Chinese,3.5,Partner_46,Bike,Net Banking,02-05-2025,22:06:00,26,13.2,1130,100,31,1061,Delivered,4,Sunny,Yes
658,1100,Customer_9,Female,38,Hyderabad,6,Tandoori Treat,Chinese,4.8,Partner_11,Cycle,Net Banking,20-05-2025,09:28:00,38,8.2,327,50,26,303,Cancelled,4,Rainy,Yes
659,1089,Customer_228,Male,35,Delhi,2,Pizza Point,Italian,4.4,Partner_45,Cycle,Cash,10-03-2025,02:51:00,26,9.9,1227,20,66,1273,Delivered,1,Rainy,No
660,1045,Customer_290,Female,23,Pune,3,Burger Town,Fast Food,3.7,Partner_6,Bike,Net Banking,26-05-2025,23:46:00,20,3.6,441,50,49,440,Delivered,1,Sunny,Yes
661,1098,Customer_68,Female,21,Mumbai,6,Tandoori Treat,Chinese,4.1,Partner_19,Bike,Debit Card,05-03-2025,10:30:00,23,8.9,967,100,25,892,Delivered,2,Rainy,Yes
662,1182,Customer_297,Female,40,Mumbai,3,Burger Town,Fast Food,4.7,Partner_34,Scooter,Net Banking,24-01-2025,16:43:00,58,12.6,731,100,36,667,Delivered,5,Rainy,Yes
663,1148,Customer_107,Female,50,Pune,5,Green Bowl,Healthy,4.3,Partner_48,Scooter,UPI,15-06-2025,23:16:00,47,11.8,631,100,42,573,Delivered,4,Rainy,Yes
664,1166,Customer_191,Female,60,Delhi,5,Green Bowl,Healthy,4.4,Partner_3,Scooter,Net Banking,05-02-2025,15:56:00,21,9.8,1492,20,50,1522,Delivered,1,Sunny,No
665,1084,Customer_240,Male,19,Hyderabad,3,Burger Town,Fast Food,4.2,Partner_40,Scooter,Wallet,02-04-2025,10:27:00,51,10.7,889,0,31,920,Delivered,4,Sunny,No
666,1154,Customer_21,Male,50,Chandigarh,3,Burger Town,Fast Food,3.7,Partner_28,Scooter,Wallet,23-06-2025,13:41:00,40,9.3,1430,50,50,1430,Delivered,2,Rainy,Yes
667,1159,Customer_73,Female,47,Pune,2,Pizza Point,Italian,4.1,Partner_30,Bike,Net Banking,14-01-2025,03:05:00,24,3.8,466,50,70,486,Delivered,3,Sunny,Yes
668,1285,Customer_192,Male,48,Mumbai,2,Pizza Point,Italian,3.7,Partner_7,Scooter,Wallet,04-03-2025,05:15:00,58,6.5,1094,0,66,1160,Delivered,4,Cloudy,No
669,1069,Customer_205,Female,36,Hyderabad,6,Tandoori Treat,Chinese,4.7,Partner_47,Scooter,Wallet,02-02-2025,10:51:00,40,8.5,697,0,44,741,Delivered,5,Sunny,Yes
670,1001,Customer_204,Male,59,Pune,2,Pizza Point,Italian,3.8,Partner_32,Bike,UPI,29-03-2025,17:06:00,28,5.2,681,50,43,674,Delivered,4,Cloudy,Yes
671,1018,Customer_134,Female,29,Hyderabad,2,Pizza Point,Italian,3.7,Partner_44,Cycle,UPI,22-06-2025,16:24:00,44,12.3,783,50,44,777,Delivered,1,Cloudy,No
672,1233,Customer_6,Female,59,Delhi,2,Pizza Point,Italian,4.9,Partner_26,Scooter,UPI,10-05-2025,13:06:00,34,6.9,853,20,56,889,Delivered,1,Cloudy,No
673,1058,Customer_92,Female,52,Pune,3,Burger Town,Fast Food,4.6,Partner_44,Bike,Credit Card,17-05-2025,12:27:00,15,5.7,1169,50,74,1193,Cancelled,5,Rainy,Yes
674,1021,Customer_63,Female,47,Pune,5,Green Bowl,Healthy,4.1,Partner_39,Cycle,Debit Card,29-04-2025,09:36:00,31,7,1131,100,23,1054,Delivered,1,Cloudy,No
675,1153,Customer_19,Male,40,Mumbai,3,Burger Town,Fast Food,4.6,Partner_35,Cycle,Cash,25-04-2025,11:04:00,30,3.5,930,100,21,851,Delivered,2,Cloudy,Yes
676,1125,Customer_269,Female,20,Chandigarh,4,Biryani House,Biryani,3.6,Partner_24,Bike,Credit Card,28-04-2025,23:31:00,53,14.7,1082,50,42,1074,Delivered,1,Rainy,Yes
677,1132,Customer_41,Female,25,Bengaluru,6,Tandoori Treat,Chinese,4.7,Partner_37,Scooter,Debit Card,06-01-2025,06:16:00,54,8.2,818,100,45,763,Delivered,2,Cloudy,Yes
678,1096,Customer_142,Male,56,Bengaluru,5,Green Bowl,Healthy,4.1,Partner_12,Cycle,Debit Card,22-04-2025,09:22:00,32,1.1,1168,20,68,1216,Delivered,4,Cloudy,Yes
679,1050,Customer_114,Male,19,Bengaluru,3,Burger Town,Fast Food,4.6,Partner_15,Bike,Wallet,12-06-2025,10:51:00,33,11.2,1147,150,70,1067,Delivered,4,Cloudy,No
680,1007,Customer_176,Female,38,Chandigarh,5,Green Bowl,Healthy,4,Partner_29,Bike,Cash,02-05-2025,19:02:00,46,3.9,873,150,44,767,Delivered,4,Rainy,No
681,1177,Customer_43,Male,51,Delhi,6,Tandoori Treat,Chinese,4.1,Partner_19,Scooter,Cash,05-05-2025,19:09:00,58,7.5,1370,0,60,1430,Delivered,5,Sunny,No
682,1252,Customer_121,Female,52,Pune,4,Biryani House,Biryani,3.7,Partner_39,Bike,UPI,14-03-2025,18:59:00,40,4.1,1050,0,68,1118,Cancelled,5,Rainy,Yes
683,1215,Customer_143,Female,41,Mumbai,6,Tandoori Treat,Chinese,4.4,Partner_43,Cycle,Net Banking,01-04-2025,07:25:00,55,5.4,1021,150,46,917,Delivered,4,Sunny,No
684,1148,Customer_2,Female,47,Hyderabad,4,Biryani House,Biryani,4.5,Partner_44,Bike,Cash,15-02-2025,13:39:00,52,10.1,786,100,30,716,Cancelled,4,Sunny,Yes
685,1293,Customer_210,Male,38,Pune,2,Pizza Point,Italian,4.4,Partner_11,Cycle,Net Banking,09-05-2025,02:44:00,45,10.6,483,150,59,392,Cancelled,1,Cloudy,No
686,1090,Customer_242,Male,38,Pune,5,Green Bowl,Healthy,3.7,Partner_5,Bike,Credit Card,05-04-2025,08:10:00,51,7.5,595,20,49,624,Delivered,5,Rainy,Yes
687,1082,Customer_126,Female,22,Mumbai,4,Biryani House,Biryani,3.5,Partner_3,Cycle,Net Banking,04-06-2025,11:18:00,41,13.1,1224,0,71,1295,Cancelled,4,Sunny,No
688,1274,Customer_13,Female,48,Bengaluru,6,Tandoori Treat,Chinese,4.7,Partner_4,Scooter,Cash,05-06-2025,22:05:00,17,6.1,1300,0,65,1365,Delivered,5,Cloudy,No
689,1058,Customer_87,Female,44,Hyderabad,1,Spice Hub,North Indian,4.5,Partner_10,Bike,Cash,09-03-2025,19:47:00,28,4.7,412,20,74,466,Delivered,1,Rainy,No
690,1231,Customer_133,Female,56,Mumbai,3,Burger Town,Fast Food,3.6,Partner_9,Bike,Wallet,24-04-2025,11:17:00,33,1.4,901,50,64,915,Delivered,5,Rainy,No
691,1226,Customer_151,Male,26,Bengaluru,6,Tandoori Treat,Chinese,3.7,Partner_19,Scooter,Debit Card,20-03-2025,16:13:00,55,4.2,524,150,60,434,Delivered,5,Rainy,Yes
692,1208,Customer_245,Male,40,Pune,1,Spice Hub,North Indian,4.5,Partner_38,Cycle,Debit Card,11-05-2025,17:38:00,48,6.2,731,50,66,747,Delivered,4,Cloudy,Yes
693,1034,Customer_176,Male,37,Pune,4,Biryani House,Biryani,3.8,Partner_10,Scooter,Wallet,08-04-2025,00:29:00,22,10.1,559,100,77,536,Delivered,4,Cloudy,Yes
694,1205,Customer_51,Female,50,Chandigarh,5,Green Bowl,Healthy,3.6,Partner_36,Cycle,Net Banking,20-06-2025,01:07:00,49,13.2,667,20,43,690,Cancelled,1,Rainy,Yes
695,1091,Customer_21,Female,53,Mumbai,3,Burger Town,Fast Food,3.9,Partner_48,Bike,Net Banking,26-06-2025,15:34:00,19,13.7,574,20,34,588,Delivered,3,Sunny,Yes
696,1275,Customer_27,Female,58,Mumbai,2,Pizza Point,Italian,3.6,Partner_31,Bike,Cash,29-04-2025,03:21:00,20,7.7,1399,150,50,1299,Delivered,5,Sunny,No
